EmpID,Age,AgeGroup,Attrition,BusinessTravel,DailyRate,Department,DistanceFromHome,Education,EducationField,EmployeeNumber,EnvironmentSatisfaction,Gender,HourlyRate,JobInvolvement,JobLevel,JobRole,JobSatisfaction,MaritalStatus,MonthlyIncome,SalarySlab,MonthlyRate,NumCompaniesWorked,Over18,OverTime,PercentSalaryHike,PerformanceRating,RelationshipSatisfaction,StandardHours,StockOptionLevel,TotalWorkingYears,TrainingTimesLastYear,WorkLifeBalance,YearsAtCompany,YearsInCurrentRole,YearsSinceLastPromotion,YearsWithCurrManager
Rm145,32.0,26-35,No,Travel_Frequently,0.0,Sales,9.0,2.0,Medical,1108.0,4.0,Male,35.0,1.0,2.0,Sales Executive,4.0,Divorced,0.0,Upto 5K,22812.0,0.0,Unknown,No,17.0,3.0,4.0,80.0,3.0,9.0,2.0,4.0,8.0,7.0,0.0,0.0
Rm748,38.0,36-45,No,Travel_Rarely,1035.0,Sales,3.0,3.0,Life Sciences,1036.0,2.0,Male,42.0,3.0,2.0,Sales Executive,4.0,Single,6861.0,5K-10K,4981.0,8.0,Y,Yes,12.0,3.0,3.0,80.0,0.0,19.0,1.0,3.0,1.0,0.0,0.0,0.0
Rm688,36.0,36-45,No,Travel_Rarely,938.0,Research & Development,2.0,4.0,Medical,958.0,3.0,Male,79.0,3.0,1.0,Laboratory Technician,3.0,Single,2519.0,Upto 5K,12287.0,0.0,Y,No,21.0,4.0,3.0,80.0,0.0,16.0,6.0,3.0,11.0,8.0,3.0,9.0
Rm1124,35.0,26-35,No,Unknown,670.0,Research & Development,10.0,4.0,Medical,958.0,1.0,Female,51.0,3.0,2.0,Healthcare Representative,3.0,Single,0.0,5K-10K,4223.0,3.0,Y,Yes,16.0,3.0,3.0,80.0,0.0,10.0,4.0,3.0,5.0,2.0,0.0,4.0
Rm994,25.0,18-25,No,Travel_Rarely,1372.0,Sales,18.0,1.0,Life Sciences,1399.0,3.0,Male,93.0,4.0,2.0,Sales Executive,3.0,Married,6232.0,5K-10K,12477.0,2.0,Y,No,11.0,3.0,2.0,80.0,0.0,6.0,3.0,2.0,3.0,2.0,1.0,2.0
Rm555,27.0,26-35,No,Travel_Rarely,975.0,Research & Development,7.0,3.0,Unknown,764.0,4.0,Female,55.0,2.0,2.0,Healthcare Representative,1.0,Unknown,6811.0,5K-10K,23398.0,8.0,Y,No,19.0,3.0,1.0,80.0,0.0,9.0,2.0,1.0,7.0,6.0,0.0,7.0
Rm1382,28.0,26-35,No,Unknown,1103.0,Research & Development,16.0,3.0,Medical,1947.0,3.0,Male,49.0,3.0,1.0,Research Scientist,3.0,Single,2144.0,Upto 5K,2122.0,1.0,Y,No,14.0,3.0,3.0,80.0,0.0,5.0,3.0,2.0,5.0,3.0,1.0,4.0
Rm188,55.0,46-55,No,Travel_Rarely,692.0,Research & Development,14.0,4.0,Medical,254.0,3.0,Male,61.0,4.0,5.0,Research Director,2.0,Single,18722.0,15K+,13339.0,8.0,Unknown,No,11.0,3.0,4.0,80.0,0.0,36.0,3.0,3.0,0.0,15.0,2.0,15.0
Rm1269,53.0,46-55,No,Non-Travel,0.0,Research & Development,1.0,4.0,Medical,1775.0,1.0,Female,60.0,2.0,0.0,Manufacturing Director,3.0,Married,12965.0,Unknown,22308.0,4.0,Y,Yes,20.0,0.0,4.0,80.0,3.0,27.0,0.0,2.0,3.0,2.0,0.0,2.0
Rm948,52.0,46-55,Yes,Travel_Rarely,0.0,Sales,5.0,3.0,Life Sciences,1319.0,2.0,Male,0.0,3.0,3.0,Sales Executive,2.0,Single,8446.0,5K-10K,21534.0,9.0,Y,Yes,19.0,3.0,3.0,80.0,0.0,10.0,2.0,2.0,8.0,7.0,7.0,7.0
Rm945,28.0,26-35,No,Non-Travel,1476.0,Research & Development,1.0,3.0,Life Sciences,1315.0,3.0,Female,55.0,1.0,2.0,Unknown,4.0,Married,6674.0,5K-10K,16392.0,0.0,Y,No,11.0,3.0,3.0,0.0,3.0,10.0,6.0,3.0,9.0,8.0,7.0,5.0
Rm830,33.0,26-35,Yes,Travel_Rarely,603.0,Sales,9.0,4.0,Marketing,1157.0,3.0,Female,77.0,3.0,2.0,Sales Executive,1.0,Single,8224.0,5K-10K,18385.0,0.0,Y,Yes,17.0,3.0,1.0,0.0,0.0,6.0,3.0,3.0,5.0,2.0,0.0,3.0
Rm1376,32.0,26-35,Yes,Travel_Frequently,238.0,Research & Development,5.0,2.0,Life Sciences,1939.0,1.0,Female,47.0,4.0,1.0,Research Scientist,3.0,Unknown,2432.0,Upto 5K,15318.0,3.0,Y,Yes,14.0,3.0,3.0,80.0,0.0,0.0,2.0,3.0,4.0,1.0,0.0,3.0
Rm1115,48.0,46-55,No,Travel_Rarely,1108.0,Research & Development,15.0,3.0,Other,1576.0,3.0,Female,65.0,3.0,1.0,Research Scientist,1.0,Married,2367.0,Upto 5K,16530.0,8.0,Y,No,12.0,3.0,3.0,0.0,1.0,10.0,3.0,2.0,8.0,2.0,7.0,6.0
Rm661,58.0,55+,Yes,Travel_Frequently,781.0,Research & Development,2.0,1.0,Life Sciences,918.0,4.0,Male,57.0,2.0,1.0,Laboratory Technician,4.0,Divorced,2380.0,Upto 5K,0.0,9.0,Unknown,Unknown,14.0,3.0,4.0,80.0,1.0,3.0,3.0,2.0,0.0,0.0,0.0,0.0
Rm754,39.0,36-45,No,Travel_Frequently,945.0,Research & Development,22.0,3.0,Medical,1043.0,4.0,Female,82.0,3.0,3.0,Manufacturing Director,1.0,Single,10880.0,10K-15K,5083.0,1.0,Y,Yes,13.0,3.0,3.0,80.0,0.0,21.0,2.0,3.0,21.0,6.0,2.0,8.0
Rm1149,39.0,36-45,No,Travel_Rarely,1387.0,Research & Development,10.0,5.0,Medical,1618.0,2.0,Male,76.0,3.0,2.0,Manufacturing Director,1.0,Married,5377.0,5K-10K,3835.0,2.0,Unknown,No,13.0,3.0,4.0,80.0,3.0,10.0,3.0,3.0,7.0,7.0,7.0,7.0
Rm520,29.0,26-35,No,Travel_Frequently,806.0,Research & Development,1.0,4.0,Life Sciences,710.0,2.0,Male,76.0,1.0,1.0,Research Scientist,4.0,Divorced,2720.0,Upto 5K,18959.0,1.0,Y,No,18.0,3.0,4.0,80.0,0.0,10.0,5.0,3.0,10.0,7.0,2.0,8.0
Rm283,29.0,26-35,No,Travel_Frequently,442.0,Sales,2.0,2.0,Life Sciences,388.0,2.0,Male,44.0,3.0,2.0,Sales Executive,4.0,Single,4554.0,Upto 5K,20260.0,1.0,Y,No,18.0,3.0,1.0,80.0,0.0,10.0,3.0,2.0,10.0,7.0,0.0,9.0
Rm1453,50.0,46-55,Yes,Travel_Frequently,878.0,Sales,1.0,4.0,Life Sciences,2044.0,2.0,Male,94.0,3.0,2.0,Sales Executive,3.0,Divorced,6728.0,5K-10K,0.0,7.0,Y,No,12.0,3.0,4.0,0.0,2.0,12.0,3.0,3.0,6.0,3.0,0.0,1.0
Rm1371,47.0,46-55,No,Non-Travel,1169.0,Research & Development,14.0,4.0,Technical Degree,1934.0,3.0,Male,64.0,3.0,2.0,Unknown,2.0,Married,5467.0,5K-10K,2125.0,8.0,Y,No,18.0,3.0,3.0,80.0,1.0,16.0,4.0,4.0,8.0,7.0,1.0,7.0
Rm532,32.0,26-35,No,Travel_Rarely,1018.0,Research & Development,3.0,2.0,Life Sciences,727.0,3.0,Female,39.0,3.0,3.0,Research Director,4.0,Single,11159.0,10K-15K,19373.0,3.0,Y,No,0.0,3.0,4.0,80.0,0.0,10.0,6.0,3.0,7.0,7.0,7.0,7.0
Rm825,42.0,Unknown,No,Travel_Rarely,188.0,Research & Development,29.0,3.0,Medical,1148.0,2.0,Male,56.0,1.0,2.0,Laboratory Technician,4.0,Single,4272.0,Upto 5K,9558.0,4.0,Y,No,19.0,3.0,1.0,80.0,0.0,16.0,3.0,3.0,1.0,0.0,0.0,0.0
Rm170,32.0,26-35,No,Travel_Rarely,120.0,Research & Development,6.0,5.0,Life Sciences,231.0,3.0,Male,43.0,3.0,1.0,Research Scientist,3.0,Single,3038.0,Upto 5K,12430.0,3.0,Y,No,20.0,4.0,1.0,0.0,0.0,8.0,2.0,3.0,5.0,4.0,1.0,4.0
Rm165,27.0,26-35,No,Non-Travel,1450.0,Research & Development,3.0,3.0,Medical,224.0,3.0,Male,79.0,2.0,1.0,Research Scientist,3.0,Divorced,2566.0,Unknown,25326.0,1.0,Y,Yes,15.0,3.0,4.0,80.0,1.0,1.0,2.0,2.0,1.0,1.0,0.0,1.0
Rm405,28.0,26-35,No,Travel_Rarely,1300.0,Research & Development,17.0,2.0,Medical,536.0,3.0,Male,79.0,3.0,2.0,Laboratory Technician,1.0,Divorced,4558.0,Upto 5K,13535.0,1.0,Y,No,12.0,3.0,4.0,80.0,1.0,10.0,2.0,3.0,10.0,0.0,1.0,0.0
Rm1251,29.0,26-35,No,Travel_Frequently,461.0,Research & Development,1.0,3.0,Life Sciences,1753.0,4.0,Male,70.0,4.0,2.0,Healthcare Representative,3.0,Single,6294.0,5K-10K,23060.0,8.0,Y,Yes,12.0,3.0,4.0,80.0,0.0,10.0,5.0,4.0,3.0,2.0,0.0,2.0
Rm611,35.0,26-35,No,Travel_Rarely,269.0,Research & Development,5.0,1.0,Technical Degree,844.0,3.0,Male,42.0,2.0,3.0,Research Director,4.0,Divorced,12808.0,10K-15K,8842.0,1.0,Y,Yes,16.0,3.0,2.0,80.0,1.0,9.0,3.0,3.0,9.0,8.0,0.0,8.0
Rm1305,40.0,36-45,No,Travel_Rarely,750.0,Research & Development,12.0,3.0,Life Sciences,1829.0,2.0,Female,47.0,3.0,2.0,Healthcare Representative,1.0,Divorced,4448.0,Upto 5K,10748.0,2.0,Y,No,12.0,3.0,2.0,80.0,1.0,15.0,0.0,3.0,7.0,4.0,7.0,0.0
Rm319,27.0,Unknown,No,Travel_Rarely,1220.0,Research & Development,0.0,3.0,Life Sciences,434.0,3.0,Female,85.0,3.0,1.0,Research Scientist,2.0,Single,2478.0,Upto 5K,20938.0,1.0,Y,Yes,12.0,3.0,2.0,80.0,0.0,4.0,2.0,2.0,4.0,3.0,1.0,2.0
Rm370,31.0,26-35,No,Travel_Rarely,408.0,Research & Development,9.0,4.0,Life Sciences,434.0,3.0,Male,42.0,2.0,1.0,Research Scientist,2.0,Single,2657.0,Upto 5K,7551.0,0.0,Y,Yes,16.0,3.0,4.0,80.0,0.0,3.0,5.0,3.0,2.0,2.0,2.0,2.0
Rm614,34.0,26-35,No,Travel_Rarely,829.0,Human Resources,3.0,2.0,Human Resources,847.0,3.0,Male,88.0,3.0,1.0,Human Resources,4.0,Married,3737.0,Upto 5K,2243.0,0.0,Y,No,19.0,3.0,3.0,80.0,1.0,4.0,1.0,1.0,3.0,2.0,0.0,2.0
Rm640,49.0,46-55,No,Travel_Rarely,1418.0,Research & Development,0.0,3.0,Technical Degree,887.0,3.0,Female,36.0,3.0,1.0,Research Scientist,1.0,Married,3580.0,Upto 5K,10554.0,2.0,Y,Unknown,16.0,3.0,2.0,80.0,1.0,7.0,2.0,3.0,4.0,2.0,0.0,2.0
Rm763,26.0,26-35,Yes,Travel_Frequently,342.0,Research & Development,2.0,3.0,Life Sciences,1053.0,1.0,Male,57.0,3.0,1.0,Research Scientist,1.0,Unknown,2042.0,Upto 5K,0.0,0.0,Y,Yes,0.0,3.0,2.0,0.0,1.0,0.0,2.0,3.0,3.0,2.0,1.0,2.0
Rm1429,32.0,26-35,No,Travel_Rarely,234.0,Sales,0.0,4.0,Medical,2013.0,2.0,Male,68.0,2.0,1.0,Sales Representative,2.0,Married,2269.0,Upto 5K,18024.0,0.0,Y,No,14.0,3.0,2.0,80.0,0.0,3.0,2.0,3.0,2.0,2.0,0.0,2.0
Rm765,28.0,26-35,No,Travel_Rarely,1144.0,Sales,10.0,1.0,Medical,1056.0,4.0,Male,74.0,3.0,1.0,Sales Representative,2.0,Married,1052.0,Upto 5K,23384.0,1.0,Y,No,22.0,4.0,2.0,80.0,0.0,1.0,5.0,3.0,1.0,0.0,0.0,0.0
Rm233,59.0,55+,No,Travel_Rarely,818.0,Human Resources,6.0,2.0,Medical,321.0,2.0,Male,52.0,3.0,1.0,Human Resources,3.0,Married,2267.0,Upto 5K,25657.0,8.0,Y,No,17.0,3.0,4.0,80.0,0.0,7.0,2.0,2.0,2.0,2.0,2.0,2.0
Rm786,40.0,36-45,No,Travel_Rarely,1492.0,Research & Development,20.0,4.0,Technical Degree,1092.0,1.0,Male,61.0,3.0,3.0,Unknown,4.0,Married,10322.0,10K-15K,26542.0,4.0,Y,No,20.0,4.0,4.0,80.0,1.0,14.0,6.0,3.0,11.0,10.0,0.0,1.0
Rm1291,34.0,26-35,Yes,Travel_Frequently,234.0,Research & Development,9.0,4.0,Unknown,1807.0,4.0,Unknown,93.0,3.0,2.0,Laboratory Technician,1.0,Married,5346.0,5K-10K,6208.0,4.0,Unknown,No,17.0,3.0,3.0,80.0,0.0,11.0,3.0,2.0,7.0,1.0,0.0,7.0
Rm263,32.0,26-35,No,Travel_Rarely,0.0,Research & Development,2.0,1.0,Technical Degree,362.0,4.0,Male,84.0,2.0,2.0,Unknown,1.0,Single,2176.0,Upto 5K,19737.0,4.0,Y,No,13.0,3.0,4.0,80.0,0.0,9.0,5.0,3.0,6.0,2.0,0.0,4.0
Rm354,37.0,36-45,No,Travel_Rarely,1319.0,Research & Development,6.0,3.0,Medical,474.0,3.0,Male,51.0,4.0,2.0,Research Scientist,1.0,Divorced,5974.0,5K-10K,17001.0,4.0,Y,Yes,13.0,3.0,1.0,80.0,2.0,0.0,2.0,3.0,7.0,7.0,6.0,7.0
Rm1398,54.0,46-55,No,Travel_Rarely,155.0,Research & Development,9.0,2.0,Life Sciences,1969.0,1.0,Unknown,67.0,3.0,2.0,Research Scientist,3.0,Unknown,2897.0,Upto 5K,22474.0,3.0,Y,No,0.0,3.0,3.0,80.0,2.0,9.0,6.0,2.0,4.0,3.0,2.0,3.0
Rm428,60.0,55+,No,Travel_Frequently,1499.0,Sales,28.0,3.0,Marketing,573.0,3.0,Female,80.0,2.0,3.0,Sales Executive,1.0,Married,10266.0,10K-15K,2845.0,4.0,Y,No,19.0,3.0,4.0,0.0,0.0,22.0,5.0,4.0,18.0,13.0,13.0,11.0
Rm1142,30.0,26-35,No,Travel_Rarely,241.0,Research & Development,7.0,3.0,Medical,1609.0,2.0,Male,48.0,2.0,1.0,Research Scientist,2.0,Married,2141.0,Upto 5K,5348.0,1.0,Y,No,12.0,0.0,2.0,80.0,1.0,6.0,3.0,2.0,6.0,4.0,1.0,1.0
Rm1460,35.0,26-35,No,Travel_Rarely,1378.0,Research & Development,13.0,2.0,Other,2053.0,4.0,Male,46.0,2.0,2.0,Laboratory Technician,2.0,Married,4025.0,Upto 5K,23679.0,4.0,Y,Yes,13.0,3.0,1.0,80.0,1.0,10.0,2.0,3.0,4.0,0.0,0.0,3.0
Rm1223,24.0,18-25,Yes,Travel_Rarely,0.0,Human Resources,0.0,1.0,Human Resources,1714.0,4.0,Unknown,58.0,1.0,1.0,Human Resources,3.0,Married,1555.0,Upto 5K,11585.0,1.0,Y,No,11.0,3.0,3.0,80.0,1.0,1.0,2.0,3.0,1.0,0.0,0.0,0.0
Rm530,35.0,36-45,No,Travel_Rarely,0.0,Research & Development,1.0,4.0,Life Sciences,1714.0,2.0,Female,33.0,4.0,2.0,Healthcare Representative,4.0,Single,0.0,5K-10K,19383.0,0.0,Y,No,13.0,3.0,3.0,80.0,0.0,10.0,4.0,2.0,9.0,7.0,1.0,8.0
Rm208,36.0,36-45,No,Travel_Frequently,635.0,Research & Development,18.0,1.0,Medical,286.0,2.0,Female,73.0,3.0,1.0,Laboratory Technician,4.0,Single,2153.0,Upto 5K,7703.0,1.0,Y,No,0.0,3.0,1.0,80.0,0.0,8.0,2.0,3.0,8.0,1.0,1.0,0.0
Rm537,60.0,55+,No,Travel_Rarely,1179.0,Sales,16.0,4.0,Marketing,732.0,1.0,Male,84.0,3.0,2.0,Sales Executive,1.0,Single,0.0,5K-10K,11924.0,8.0,Y,No,14.0,3.0,4.0,80.0,0.0,10.0,1.0,3.0,2.0,2.0,2.0,2.0
Rm247,33.0,26-35,No,Travel_Rarely,832.0,Research & Development,5.0,4.0,Life Sciences,338.0,3.0,Female,63.0,2.0,1.0,Research Scientist,4.0,Unknown,2911.0,Upto 5K,14776.0,1.0,Y,No,13.0,3.0,3.0,80.0,1.0,2.0,2.0,2.0,2.0,2.0,0.0,2.0
Rm1008,29.0,26-35,Yes,Travel_Frequently,337.0,Research & Development,14.0,1.0,Other,1421.0,3.0,Female,84.0,3.0,3.0,Healthcare Representative,4.0,Single,7553.0,5K-10K,22930.0,0.0,Y,Unknown,12.0,3.0,1.0,80.0,0.0,9.0,1.0,3.0,8.0,7.0,7.0,7.0
Rm389,42.0,36-45,No,Travel_Rarely,201.0,Research & Development,1.0,4.0,Life Sciences,517.0,2.0,Female,95.0,3.0,1.0,Laboratory Technician,1.0,Divorced,2576.0,Upto 5K,20490.0,3.0,Y,No,16.0,3.0,2.0,80.0,1.0,8.0,5.0,3.0,5.0,2.0,1.0,0.0
Rm871,35.0,26-35,No,Travel_Rarely,1361.0,Sales,17.0,4.0,Life Sciences,1218.0,3.0,Male,94.0,3.0,2.0,Sales Executive,1.0,Married,8966.0,5K-10K,21026.0,3.0,Y,Yes,15.0,3.0,4.0,80.0,3.0,15.0,2.0,3.0,0.0,7.0,1.0,0.0
Rm272,47.0,46-55,Yes,Non-Travel,666.0,Research & Development,29.0,4.0,Life Sciences,376.0,1.0,Male,88.0,3.0,3.0,Manager,2.0,Married,11849.0,10K-15K,10268.0,1.0,Y,Yes,12.0,3.0,4.0,80.0,1.0,10.0,2.0,2.0,10.0,7.0,9.0,9.0
Rm1355,56.0,55+,Yes,Travel_Rarely,1162.0,Research & Development,24.0,2.0,Life Sciences,1907.0,1.0,Male,97.0,3.0,1.0,Laboratory Technician,4.0,Single,2587.0,Upto 5K,10261.0,1.0,Y,No,16.0,3.0,4.0,80.0,0.0,5.0,3.0,3.0,4.0,2.0,1.0,0.0
Rm313,31.0,26-35,No,Travel_Rarely,192.0,Research & Development,2.0,4.0,Life Sciences,426.0,3.0,Male,32.0,3.0,1.0,Research Scientist,4.0,Divorced,2695.0,Upto 5K,7747.0,0.0,Y,Yes,18.0,3.0,2.0,80.0,1.0,3.0,2.0,3.0,2.0,0.0,2.0,2.0
Rm366,46.0,46-55,No,Non-Travel,1144.0,Research & Development,7.0,4.0,Medical,487.0,3.0,Female,30.0,3.0,2.0,Manufacturing Director,3.0,Married,5258.0,5K-10K,16044.0,2.0,Y,No,14.0,3.0,3.0,80.0,0.0,7.0,2.0,4.0,1.0,0.0,0.0,0.0
Rm795,34.0,26-35,No,Travel_Frequently,618.0,Research & Development,3.0,1.0,Life Sciences,1103.0,1.0,Male,45.0,3.0,2.0,Healthcare Representative,4.0,Single,7756.0,5K-10K,22266.0,0.0,Y,No,17.0,3.0,3.0,80.0,0.0,7.0,1.0,2.0,6.0,2.0,0.0,4.0
Rm548,42.0,36-45,Yes,Travel_Frequently,933.0,Research & Development,19.0,3.0,Medical,752.0,3.0,Male,57.0,4.0,1.0,Research Scientist,3.0,Divorced,2759.0,Upto 5K,20366.0,6.0,Y,Yes,12.0,3.0,4.0,80.0,0.0,7.0,2.0,3.0,2.0,2.0,2.0,2.0
Rm495,34.0,26-35,No,Travel_Rarely,0.0,Sales,14.0,3.0,Technical Degree,666.0,3.0,Female,31.0,3.0,1.0,Sales Representative,3.0,Divorced,2579.0,Upto 5K,2912.0,1.0,Y,Unknown,18.0,3.0,4.0,80.0,2.0,8.0,3.0,3.0,8.0,2.0,0.0,6.0
Rm828,28.0,26-35,No,Travel_Frequently,773.0,Research & Development,6.0,3.0,Life Sciences,1154.0,3.0,Unknown,39.0,2.0,0.0,Research Scientist,3.0,Divorced,2703.0,Upto 5K,22088.0,1.0,Y,Yes,0.0,3.0,4.0,80.0,1.0,3.0,2.0,3.0,3.0,1.0,0.0,0.0
Rm127,58.0,55+,Yes,Travel_Rarely,147.0,Research & Development,23.0,4.0,Medical,165.0,4.0,Female,94.0,3.0,3.0,Healthcare Representative,4.0,Married,10312.0,10K-15K,0.0,1.0,Y,No,12.0,3.0,4.0,80.0,1.0,40.0,3.0,2.0,40.0,10.0,15.0,6.0
Rm843,28.0,26-35,Yes,Travel_Rarely,1485.0,Research & Development,12.0,1.0,Life Sciences,1175.0,3.0,Female,79.0,3.0,1.0,Laboratory Technician,4.0,Married,2515.0,Upto 5K,22955.0,1.0,Y,Yes,11.0,3.0,4.0,80.0,0.0,1.0,4.0,2.0,1.0,1.0,0.0,0.0
Rm155,32.0,26-35,Unknown,Travel_Frequently,967.0,Sales,8.0,3.0,Marketing,207.0,2.0,Female,43.0,3.0,3.0,Sales Executive,4.0,Single,8998.0,5K-10K,15589.0,1.0,Y,No,14.0,3.0,4.0,80.0,0.0,9.0,2.0,3.0,9.0,8.0,3.0,7.0
Rm329,33.0,26-35,No,Travel_Frequently,508.0,Sales,10.0,3.0,Marketing,446.0,2.0,Male,46.0,2.0,2.0,Sales Executive,4.0,Single,4682.0,Upto 5K,4317.0,3.0,Y,No,14.0,3.0,3.0,80.0,0.0,9.0,6.0,3.0,7.0,7.0,0.0,1.0
Rm569,55.0,46-55,Yes,Travel_Rarely,725.0,Research & Development,2.0,3.0,Medical,787.0,4.0,Male,78.0,3.0,0.0,Manager,1.0,Married,19859.0,15K+,21199.0,5.0,Y,Yes,13.0,3.0,4.0,80.0,1.0,24.0,2.0,3.0,5.0,2.0,1.0,4.0
Rm1118,34.0,26-35,No,Travel_Rarely,1351.0,Research & Development,1.0,4.0,Life Sciences,1580.0,3.0,Male,45.0,3.0,2.0,Research Scientist,4.0,Married,5484.0,5K-10K,13008.0,9.0,Y,No,17.0,3.0,2.0,80.0,1.0,9.0,3.0,2.0,2.0,2.0,2.0,1.0
Rm177,33.0,26-35,No,Travel_Rarely,134.0,Research & Development,2.0,3.0,Life Sciences,242.0,3.0,Male,90.0,3.0,1.0,Research Scientist,4.0,Single,2500.0,Upto 5K,10515.0,0.0,Y,No,14.0,3.0,1.0,80.0,0.0,4.0,2.0,4.0,3.0,1.0,0.0,2.0
Rm182,34.0,26-35,Unknown,Travel_Rarely,629.0,Research & Development,27.0,3.0,Medical,247.0,4.0,Female,95.0,3.0,1.0,Unknown,2.0,Single,2311.0,Upto 5K,5711.0,2.0,Y,No,15.0,3.0,4.0,80.0,0.0,9.0,3.0,3.0,3.0,0.0,1.0,2.0
Rm884,33.0,26-35,No,Travel_Rarely,117.0,Research & Development,9.0,3.0,Medical,247.0,1.0,Male,60.0,3.0,1.0,Research Scientist,4.0,Married,2781.0,Upto 5K,6311.0,0.0,Y,No,13.0,3.0,2.0,80.0,1.0,15.0,5.0,3.0,14.0,10.0,4.0,10.0
Rm954,44.0,36-45,Yes,Travel_Rarely,935.0,Research & Development,3.0,3.0,Life Sciences,1333.0,1.0,Male,89.0,3.0,1.0,Laboratory Technician,1.0,Married,2362.0,Upto 5K,14669.0,4.0,Y,No,12.0,3.0,3.0,80.0,0.0,10.0,4.0,4.0,3.0,2.0,1.0,2.0
Rm1068,47.0,46-55,No,Travel_Rarely,571.0,Sales,14.0,3.0,Medical,1503.0,3.0,Female,78.0,3.0,2.0,Sales Executive,3.0,Unknown,4591.0,Upto 5K,24200.0,3.0,Y,Yes,17.0,3.0,3.0,80.0,1.0,11.0,4.0,2.0,5.0,4.0,1.0,2.0
Rm811,46.0,46-55,No,Travel_Rarely,406.0,Sales,3.0,1.0,Marketing,1124.0,1.0,Male,52.0,3.0,4.0,Manager,3.0,Married,17465.0,15K+,15596.0,3.0,Y,No,12.0,3.0,4.0,80.0,1.0,23.0,3.0,3.0,12.0,9.0,4.0,9.0
Rm084,38.0,36-45,No,Non-Travel,573.0,Research & Development,6.0,3.0,Medical,1124.0,2.0,Female,79.0,1.0,0.0,Research Scientist,4.0,Divorced,0.0,5K-10K,15717.0,7.0,Y,Yes,12.0,3.0,4.0,80.0,3.0,17.0,3.0,3.0,13.0,11.0,1.0,9.0
Rm927,43.0,36-45,No,Travel_Rarely,531.0,Sales,4.0,4.0,Marketing,1293.0,3.0,Female,56.0,2.0,3.0,Sales Executive,4.0,Single,10231.0,Unknown,20364.0,3.0,Y,No,14.0,3.0,4.0,0.0,0.0,23.0,3.0,3.0,21.0,7.0,15.0,17.0
Rm121,30.0,26-35,No,Travel_Frequently,1312.0,Research & Development,23.0,3.0,Life Sciences,159.0,1.0,Male,96.0,1.0,1.0,Research Scientist,3.0,Divorced,2613.0,Upto 5K,22310.0,1.0,Y,No,25.0,4.0,3.0,80.0,3.0,10.0,2.0,2.0,10.0,7.0,0.0,9.0
Rm1422,47.0,46-55,No,Non-Travel,1162.0,Research & Development,1.0,1.0,Medical,2000.0,3.0,Female,98.0,3.0,3.0,Research Director,2.0,Married,11957.0,10K-15K,17231.0,0.0,Y,No,18.0,3.0,1.0,80.0,2.0,14.0,3.0,1.0,13.0,8.0,0.0,12.0
Rm1379,35.0,36-45,No,Travel_Rarely,419.0,Sales,12.0,4.0,Marketing,1943.0,2.0,Male,0.0,3.0,2.0,Sales Executive,4.0,Divorced,5087.0,5K-10K,2900.0,3.0,Y,Yes,0.0,3.0,3.0,80.0,0.0,14.0,4.0,3.0,0.0,0.0,0.0,0.0
Rm1432,32.0,26-35,No,Travel_Rarely,801.0,Sales,1.0,3.0,Marketing,2016.0,3.0,Female,48.0,3.0,3.0,Sales Executive,4.0,Unknown,10422.0,10K-15K,0.0,1.0,Y,No,19.0,0.0,3.0,80.0,0.0,14.0,3.0,3.0,14.0,10.0,5.0,7.0
Rm686,26.0,26-35,No,Travel_Frequently,1283.0,Sales,1.0,3.0,Medical,956.0,3.0,Male,52.0,2.0,2.0,Sales Executive,3.0,Single,4294.0,Upto 5K,11148.0,1.0,Y,No,12.0,3.0,2.0,80.0,0.0,7.0,2.0,3.0,7.0,7.0,0.0,7.0
Rm149,41.0,36-45,No,Unknown,933.0,Research & Development,9.0,4.0,Life Sciences,200.0,3.0,Male,94.0,3.0,1.0,Laboratory Technician,1.0,Married,2238.0,Upto 5K,6961.0,2.0,Y,No,21.0,4.0,4.0,80.0,1.0,7.0,0.0,3.0,5.0,0.0,1.0,4.0
Rm451,31.0,26-35,No,Travel_Rarely,828.0,Sales,2.0,1.0,Life Sciences,604.0,2.0,Male,77.0,3.0,2.0,Unknown,4.0,Single,6582.0,5K-10K,8346.0,4.0,Y,Yes,13.0,3.0,3.0,80.0,0.0,10.0,2.0,4.0,6.0,5.0,0.0,5.0
Rm911,23.0,18-25,No,Travel_Rarely,373.0,Research & Development,1.0,2.0,Life Sciences,1270.0,4.0,Male,47.0,3.0,1.0,Research Scientist,3.0,Married,1223.0,Upto 5K,16901.0,1.0,Y,No,22.0,4.0,4.0,80.0,1.0,1.0,2.0,3.0,1.0,0.0,0.0,1.0
Rm360,36.0,36-45,No,Travel_Frequently,541.0,Sales,3.0,4.0,Medical,481.0,3.0,Male,48.0,2.0,3.0,Sales Executive,4.0,Married,9699.0,5K-10K,7246.0,4.0,Y,No,11.0,3.0,1.0,80.0,1.0,16.0,2.0,3.0,0.0,9.0,1.0,0.0
Rm662,43.0,36-45,No,Travel_Rarely,0.0,Research & Development,8.0,3.0,Life Sciences,920.0,1.0,Female,55.0,3.0,2.0,Manufacturing Director,2.0,Divorced,4765.0,Upto 5K,23814.0,4.0,Y,No,21.0,4.0,3.0,80.0,1.0,4.0,2.0,4.0,1.0,0.0,0.0,0.0
