EmpID,Age,AgeGroup,Attrition,BusinessTravel,DailyRate,Department,DistanceFromHome,Education,EducationField,EmployeeCount,EmployeeNumber,EnvironmentSatisfaction,Gender,HourlyRate,JobInvolvement,JobLevel,JobRole,JobSatisfaction,MaritalStatus,MonthlyIncome,SalarySlab,MonthlyRate,NumCompaniesWorked,Over18,OverTime,PercentSalaryHike,PerformanceRating,RelationshipSatisfaction,StandardHours,StockOptionLevel,TotalWorkingYears,TrainingTimesLastYear,WorkLifeBalance,YearsAtCompany,YearsInCurrentRole,YearsSinceLastPromotion,YearsWithCurrManager
,37.0,36-45,no,Travel_Rarely,1189.0,Sales,3.0,3.0,Life Sciences,,152.0,3.0,Male,87.0,,3.0,Sales Executive,4.0,Single,7428.0,5k-10k,14506.0,2.0,Y,No,12.0,3.0,1.0,80.0,0.0,12.0,3.0,3.0,5.0,3.0,1.0,3.0
RM994,25.0,18-25,  No ,Travel_Rarely,1372.0,sales,18.0,1.0,Life Sciences,unknown,1399.0,,Male,93.0,4.0,2.0,Sales Executive,3.0,Married,6232.0,5k-10k,12477.0,2.0,Y,No,11.0,3.0,2.0,80.0,0.0,6.0,3.0,2.0,3.0,2.0,1.0,2.0
RM555,27.0,26-35,No,Travel_Rarely,975.0,research & development,7.0,3.0,  nan ,1.0,764.0,4.0,Female,55.0,2.0,2.0,Healthcare Representative,1.0,,6811.0,5k-10k,23398.0,8.0,y,No,19.0,3.0,1.0,80.0,0.0,9.0,2.0,1.0,7.0,6.0,0.0,7.0
RM1382,28.0,26-35,  no ,,1103.0,Research & Development,16.0,3.0,Medical,1.0,1947.0,3.0,Male,49.0,3.0,1.0,Research Scientist,3.0,Single,2144.0,Upto 5k,2122.0,1.0,  Y ,No,14.0,3.0,3.0,80.0,0.0,5.0,3.0,2.0,5.0,3.0,1.0,4.0
  RM188 ,55.0,46-55,  No ,Travel_Rarely,692.0,Research & Development,14.0,4.0,Medical,1.0,254.0,3.0,Male,61.0,4.0,5.0,Research Director,2.0,Single,18722.0,15k+,13339.0,8.0,,No,11.0,3.0,4.0,80.0,0.0,36.0,3.0,3.0,,15.0,2.0,15.0
RM1269,53.0,46-55,No,Non-Travel,,Research & Development,1.0,4.0,Medical,1.0,1775.0,1.0,Female,60.0,2.0,,  Manufacturing Director ,3.0,married,12965.0,,22308.0,4.0,Y,Yes,20.0,,4.0,80.0,3.0,27.0,,2.0,3.0,2.0,0.0,2.0
RM948,52.0,46-55,Yes,Travel_Rarely,,Sales,5.0,3.0,Life Sciences,1.0,1319.0,2.0,Male,,3.0,3.0,sales executive,2.0,Single,8446.0,5k-10k,21534.0,9.0,Y,Yes,19.0,3.0,3.0,80.0,0.0,10.0,2.0,2.0,8.0,7.0,7.0,7.0
nan,35.0,26-35,no,Travel_Rarely,unknown,Sales,18.0,3.0,  Medical ,1.0,975.0,3.0,Female,86.0,3.0,2.0,Sales Executive,3.0,Married,,Upto 5k,6179.0,,Y,,16.0,3.0,2.0,80.0,0.0,5.0,3.0,3.0,5.0,2.0,1.0,0.0
RM945,28.0,26-35,No,Non-Travel,1476.0,Research & Development,1.0,unknown,Life Sciences,1.0,1315.0,3.0,Female,55.0,1.0,2.0,,4.0,Married,6674.0,5k-10k,16392.0,0.0,Y,No,11.0,3.0,,,3.0,10.0,6.0,3.0,9.0,8.0,7.0,5.0
RM830,33.0,26-35,  yes ,travel_rarely,603.0,Sales,9.0,4.0,Marketing,1.0,1157.0,,Female,77.0,3.0,2.0,Sales Executive,1.0,  Single ,8224.0,5k-10k,18385.0,0.0,Y,Yes,17.0,3.0,1.0,,0.0,6.0,3.0,3.0,5.0,2.0,0.0,3.0
RM1376,32.0,26-35,Yes,Travel_Frequently,238.0,Research & Development,5.0,2.0,Life Sciences,1.0,1939.0,1.0,  female ,47.0,4.0,1.0,Research Scientist,3.0,,2432.0,Upto 5k,15318.0,3.0,Y,Yes,14.0,3.0,,80.0,0.0,,2.0,3.0,4.0,1.0,0.0,3.0
RM1115,48.0,46-55,No,Travel_Rarely,1108.0,Research & Development,15.0,,Other,1.0,1576.0,3.0,female,65.0,3.0,1.0,Research Scientist,1.0,Married,2367.0,upto 5k,16530.0,8.0,Y,No,12.0,3.0,,,1.0,10.0,3.0,2.0,8.0,2.0,7.0,6.0
RM180,38.0,  36-45 ,No,Travel_Rarely,unknown,,9.0,2.0,Life Sciences,1.0,245.0,3.0,Female,75.0,3.0,1.0,Laboratory Technician,4.0,  Single ,2288.0,Upto 5k,6319.0,1.0,Y,No,12.0,3.0,,80.0,0.0,2.0,3.0,3.0,2.0,2.0,2.0,1.0
,35.0,26-35,Yes,  Travel_Rarely ,104.0,Research & Development,2.0,3.0,Life Sciences,1.0,1569.0,1.0,  Female ,69.0,3.0,1.0,laboratory technician,1.0,Divorced,2074.0,Upto 5k,26619.0,1.0,Y,nan,12.0,3.0,4.0,80.0,1.0,1.0,2.0,3.0,1.0,0.0,0.0,0.0
RM661,58.0,  55+ ,Yes,Travel_Frequently,781.0,Research & Development,2.0,1.0,Life Sciences,1.0,918.0,4.0,Male,57.0,2.0,1.0,Laboratory Technician,4.0,Divorced,2380.0,Upto 5k,,9.0,,,14.0,3.0,4.0,80.0,1.0,3.0,3.0,2.0,,0.0,0.0,0.0
RM754,39.0,36-45,No,travel_frequently,945.0,Research & Development,22.0,3.0,Medical,1.0,1043.0,4.0,Female,82.0,3.0,3.0,Manufacturing Director,1.0,Single,10880.0,10k-15k,5083.0,1.0,Y,Yes,13.0,3.0,3.0,80.0,0.0,21.0,2.0,3.0,21.0,6.0,2.0,8.0
RM1149,39.0,36-45,No,Travel_Rarely,1387.0,Research & Development,10.0,5.0,Medical,1.0,1618.0,2.0,Male,76.0,3.0,2.0,Manufacturing Director,1.0,Married,5377.0,5k-10k,3835.0,2.0,,  No ,13.0,3.0,4.0,80.0,3.0,10.0,3.0,,7.0,7.0,7.0,7.0
RM520,29.0,26-35,No,Travel_Frequently,806.0,Research & Development,1.0,4.0,Life Sciences,1.0,710.0,2.0,Male,76.0,1.0,1.0,  Research Scientist ,4.0,Divorced,2720.0,  Upto 5k ,18959.0,1.0,  Y ,No,18.0,3.0,4.0,80.0,,10.0,5.0,3.0,10.0,7.0,2.0,8.0
RM1415,47.0,46-55,  No ,  travel_rarely ,1180.0,Research & Development,25.0,3.0,Medical,1.0,1993.0,1.0,Male,84.0,3.0,3.0,healthcare representative,3.0,single,8633.0,5k-10k,13084.0,2.0,Y,No,23.0,4.0,2.0,80.0,0.0,25.0,3.0,3.0,17.0,14.0,12.0,11.0
RM283,29.0,26-35,No,Travel_Frequently,442.0,Sales,2.0,2.0,life sciences,1.0,388.0,2.0,Male,44.0,3.0,2.0,Sales Executive,4.0,Single,4554.0,Upto 5k,20260.0,1.0,Y,no,18.0,3.0,1.0,80.0,0.0,10.0,3.0,2.0,10.0,7.0,0.0,9.0
RM1453,50.0,46-55,Yes,Travel_Frequently,878.0,  Sales ,1.0,4.0,life sciences,1.0,2044.0,2.0,Male,94.0,3.0,2.0,Sales Executive,3.0,Divorced,6728.0,5k-10k,,7.0,Y,No,12.0,3.0,4.0,,2.0,12.0,3.0,3.0,6.0,3.0,0.0,1.0
RM1371,47.0,46-55,No,Non-Travel,1169.0,Research & Development,14.0,4.0,Technical Degree,1.0,1934.0,3.0,Male,64.0,3.0,2.0,  nan ,2.0,Married,5467.0,5k-10k,2125.0,8.0,Y,No,18.0,3.0,3.0,80.0,1.0,16.0,4.0,4.0,8.0,7.0,1.0,7.0
rm532,32.0,26-35,No,  Travel_Rarely ,1018.0,Research & Development,3.0,2.0,Life Sciences,1.0,727.0,3.0,Female,39.0,3.0,3.0,Research Director,4.0,Single,11159.0,10k-15k,19373.0,3.0,Y,No,,3.0,4.0,80.0,0.0,10.0,6.0,3.0,7.0,7.0,7.0,7.0
RM825,42.0,nan,No,Travel_Rarely,188.0,Research & Development,29.0,3.0,Medical,1.0,1148.0,2.0,Male,56.0,1.0,2.0,Laboratory Technician,4.0,Single,4272.0,Upto 5k,9558.0,4.0,  y ,No,19.0,3.0,1.0,80.0,0.0,16.0,3.0,3.0,1.0,0.0,0.0,0.0
RM170,32.0,26-35,No,Travel_Rarely,120.0,Research & Development,6.0,5.0,Life Sciences,1.0,231.0,3.0,Male,43.0,3.0,1.0,Research Scientist,3.0,Single,3038.0,  Upto 5k ,12430.0,3.0,Y,no,20.0,4.0,1.0,,0.0,8.0,2.0,3.0,5.0,4.0,1.0,4.0
RM165,27.0,26-35,No,  non-travel ,1450.0,Research & Development,3.0,3.0,Medical,1.0,224.0,3.0,Male,79.0,2.0,1.0,Research Scientist,3.0,  Divorced ,2566.0,,25326.0,1.0,Y,Yes,15.0,3.0,4.0,80.0,1.0,1.0,2.0,2.0,1.0,1.0,0.0,1.0
RM405,28.0,26-35,No,Travel_Rarely,1300.0,Research & Development,17.0,2.0,Medical,1.0,536.0,3.0,Male,79.0,3.0,2.0,Laboratory Technician,1.0,divorced,4558.0,  Upto 5k ,13535.0,1.0,Y,No,12.0,3.0,4.0,80.0,1.0,10.0,2.0,3.0,10.0,0.0,1.0,
RM1251,29.0,26-35,No,  Travel_Frequently ,461.0,Research & Development,1.0,3.0,life sciences,1.0,1753.0,4.0,Male,70.0,4.0,2.0,  Healthcare Representative ,,single,6294.0,  5k-10k ,23060.0,8.0,Y,Yes,12.0,3.0,4.0,80.0,0.0,10.0,5.0,4.0,3.0,2.0,0.0,2.0
RM611,unknown,26-35,No,Travel_Rarely,269.0,Research & Development,5.0,1.0,technical degree,1.0,844.0,3.0,male,42.0,2.0,3.0,  Research Director ,4.0,divorced,12808.0,10k-15k,8842.0,1.0,Y,  Yes ,16.0,3.0,2.0,80.0,1.0,9.0,3.0,3.0,9.0,8.0,0.0,8.0
rm1305,40.0,36-45,  No ,Travel_Rarely,750.0,Research & Development,12.0,,Life Sciences,1.0,1829.0,2.0,Female,47.0,3.0,2.0,healthcare representative,1.0,Divorced,4448.0,Upto 5k,10748.0,2.0,Y,No,12.0,3.0,2.0,80.0,1.0,15.0,,3.0,7.0,4.0,7.0,
RM319,27.0,,No,Travel_Rarely,1220.0,Research & Development,unknown,3.0,Life Sciences,1.0,434.0,3.0,Female,85.0,3.0,1.0,Research Scientist,2.0,Single,2478.0,Upto 5k,20938.0,1.0,Y,yes,12.0,3.0,2.0,80.0,0.0,4.0,2.0,2.0,4.0,3.0,1.0,2.0
RM370,31.0,26-35,No,Travel_Rarely,408.0,  Research & Development ,9.0,4.0,Life Sciences,1.0,,3.0,Male,42.0,2.0,1.0,Research Scientist,2.0,Single,2657.0,Upto 5k,7551.0,0.0,Y,Yes,16.0,3.0,4.0,80.0,0.0,3.0,5.0,,2.0,2.0,2.0,2.0
RM614,34.0,26-35,No,Travel_Rarely,829.0,Human Resources,3.0,2.0,Human Resources,1.0,847.0,3.0,Male,88.0,3.0,1.0,Human Resources,4.0,Married,3737.0,Upto 5k,2243.0,0.0,Y,No,19.0,3.0,3.0,80.0,1.0,4.0,1.0,1.0,3.0,2.0,0.0,2.0
RM298,35.0,26-35,No,,unknown,sales,16.0,3.0,Marketing,1.0,406.0,3.0,Male,96.0,3.0,3.0,Sales Executive,,Married,8020.0,5k-10k,5100.0,,  Y ,No,15.0,3.0,3.0,80.0,2.0,12.0,3.0,2.0,,9.0,6.0,9.0
RM1237,36.0,36-45,yes,Travel_Rarely,1456.0,Sales,13.0,5.0,Marketing,1.0,1733.0,2.0,Male,96.0,2.0,2.0,Sales Executive,1.0,Divorced,6134.0,5k-10k,8658.0,5.0,Y,Yes,13.0,3.0,2.0,80.0,3.0,16.0,3.0,3.0,2.0,2.0,2.0,
RM640,49.0,46-55,No,Travel_Rarely,1418.0,Research & Development,unknown,3.0,technical degree,1.0,887.0,3.0,Female,36.0,3.0,1.0,Research Scientist,1.0,Married,3580.0,Upto 5k,10554.0,2.0,Y,,16.0,3.0,2.0,80.0,1.0,7.0,2.0,3.0,4.0,2.0,0.0,2.0
RM763,26.0,26-35,Yes,Travel_Frequently,342.0,Research & Development,2.0,unknown,  Life Sciences ,1.0,1053.0,1.0,Male,57.0,3.0,1.0,research scientist,1.0,,2042.0,Upto 5k,,,y,Yes,,3.0,2.0,,1.0,,2.0,3.0,3.0,2.0,1.0,2.0
  RM1429 ,32.0,  26-35 ,No,  Travel_Rarely ,234.0,Sales,,4.0,  Medical ,1.0,2013.0,2.0,  Male ,68.0,2.0,1.0,Sales Representative,2.0,Married,2269.0,Upto 5k,18024.0,0.0,Y,No,14.0,3.0,2.0,80.0,,3.0,2.0,3.0,2.0,2.0,,2.0
RM765,28.0,26-35,No,  Travel_Rarely ,1144.0,Sales,10.0,1.0,Medical,1.0,1056.0,4.0,  Male ,74.0,3.0,1.0,Sales Representative,2.0,  Married ,1052.0,upto 5k,23384.0,1.0,Y,No,22.0,4.0,2.0,80.0,0.0,1.0,5.0,3.0,1.0,0.0,0.0,0.0
,52.0,46-55,No,Travel_Rarely,1490.0,Research & Development,,2.0,  Life Sciences ,1.0,546.0,4.0,Female,30.0,,4.0,Manager,4.0,married,16555.0,15k+,10310.0,2.0,y,No,13.0,3.0,4.0,80.0,0.0,31.0,2.0,1.0,5.0,2.0,1.0,4.0
  RM672 ,34.0,26-35,No,  Travel_Rarely ,546.0,Research & Development,10.0,3.0,Life Sciences,1.0,934.0,2.0,Male,83.0,3.0,1.0,Laboratory Technician,2.0,Divorced,2008.0,Upto 5k,6896.0,1.0,Y,No,14.0,3.0,2.0,80.0,2.0,1.0,3.0,3.0,1.0,0.0,1.0,0.0
RM022,36.0,36-45,Yes,travel_rarely,1218.0,Sales,9.0,,Life Sciences,1.0,27.0,3.0,Male,82.0,2.0,1.0,Sales Representative,1.0,Single,3407.0,Upto 5k,6986.0,7.0,Y,No,23.0,4.0,2.0,80.0,0.0,10.0,4.0,3.0,5.0,3.0,0.0,3.0
RM233,59.0,55+,  No ,Travel_Rarely,818.0,Human Resources,6.0,2.0,Medical,1.0,321.0,2.0,Male,52.0,3.0,1.0,Human Resources,3.0,Married,2267.0,Upto 5k,25657.0,8.0,Y,No,17.0,3.0,4.0,80.0,0.0,7.0,2.0,2.0,2.0,2.0,2.0,2.0
,36.0,36-45,No,  Travel_Rarely ,429.0,Research & Development,2.0,4.0,Life Sciences,1.0,,3.0,Female,53.0,3.0,2.0,Manufacturing Director,2.0,  Single ,5410.0,5k-10k,2323.0,9.0,  Y ,Yes,11.0,3.0,4.0,80.0,0.0,18.0,2.0,3.0,,14.0,5.0,12.0
RM418,40.0,36-45,No,Travel_Rarely,,Sales,2.0,4.0,Life Sciences,1.0,558.0,3.0,Female,79.0,3.0,5.0,Manager,3.0,Married,,15k+,13022.0,0.0,Y,No,,3.0,4.0,80.0,0.0,21.0,2.0,,20.0,15.0,1.0,12.0
RM786,40.0,36-45,No,Travel_Rarely,1492.0,Research & Development,20.0,4.0,Technical Degree,1.0,1092.0,1.0,Male,61.0,3.0,3.0,  nan ,4.0,married,10322.0,10k-15k,26542.0,4.0,Y,No,20.0,4.0,4.0,80.0,1.0,14.0,6.0,3.0,11.0,10.0,,1.0
RM1291,34.0,26-35,Yes,Travel_Frequently,234.0,Research & Development,9.0,4.0,  nan ,1.0,1807.0,4.0,,93.0,3.0,2.0,laboratory technician,1.0,Married,5346.0,5k-10k,6208.0,4.0,,No,17.0,3.0,3.0,80.0,,11.0,3.0,2.0,7.0,1.0,0.0,7.0
RM263,32.0,26-35,No,Travel_Rarely,,research & development,2.0,1.0,Technical Degree,1.0,362.0,4.0,Male,84.0,2.0,2.0,,1.0,Single,2176.0,Upto 5k,19737.0,4.0,Y,No,13.0,3.0,4.0,80.0,0.0,9.0,5.0,3.0,6.0,2.0,0.0,4.0
RM354,37.0,36-45,  No ,Travel_Rarely,1319.0,Research & Development,6.0,3.0,Medical,1.0,474.0,,Male,51.0,4.0,2.0,Research Scientist,1.0,Divorced,5974.0,5k-10k,17001.0,4.0,y,Yes,13.0,3.0,1.0,80.0,2.0,,2.0,3.0,7.0,7.0,6.0,7.0
RM1398,54.0,46-55,  No ,Travel_Rarely,155.0,Research & Development,9.0,2.0,  life sciences ,1.0,1969.0,1.0,,67.0,3.0,2.0,Research Scientist,3.0,,2897.0,Upto 5k,22474.0,3.0,Y,No,,3.0,3.0,80.0,2.0,9.0,6.0,2.0,4.0,3.0,2.0,3.0
RM428,60.0,  55+ ,No,Travel_Frequently,1499.0,Sales,28.0,3.0,Marketing,1.0,573.0,3.0,Female,80.0,2.0,3.0,Sales Executive,1.0,Married,10266.0,10k-15k,2845.0,4.0,Y,No,19.0,3.0,4.0,,0.0,22.0,5.0,4.0,18.0,13.0,13.0,11.0
RM1142,30.0,26-35,No,Travel_Rarely,241.0,Research & Development,7.0,3.0,Medical,1.0,1609.0,2.0,  Male ,48.0,2.0,1.0,Research Scientist,2.0,Married,2141.0,Upto 5k,5348.0,1.0,Y,No,12.0,,2.0,80.0,1.0,6.0,3.0,2.0,6.0,4.0,1.0,1.0
RM1460,,26-35,  No ,travel_rarely,1378.0,Research & Development,13.0,2.0,Other,1.0,2053.0,4.0,Male,46.0,2.0,2.0,Laboratory Technician,2.0,Married,4025.0,Upto 5k,23679.0,4.0,Y,Yes,13.0,3.0,1.0,80.0,1.0,10.0,2.0,3.0,4.0,,0.0,3.0
RM1223,24.0,18-25,Yes,travel_rarely,,  Human Resources ,,1.0,human resources,1.0,1714.0,4.0,,58.0,1.0,1.0,Human Resources,3.0,Married,1555.0,upto 5k,11585.0,1.0,Y,No,11.0,3.0,3.0,80.0,1.0,1.0,2.0,3.0,1.0,0.0,0.0,0.0
  rm530 ,unknown,36-45,No,Travel_Rarely,,Research & Development,1.0,4.0,Life Sciences,1.0,,2.0,female,33.0,4.0,2.0,Healthcare Representative,4.0,  Single ,,5k-10k,19383.0,0.0,Y,No,13.0,3.0,3.0,80.0,,10.0,4.0,2.0,9.0,7.0,1.0,8.0
  RM208 ,36.0,36-45,No,Travel_Frequently,635.0,Research & Development,18.0,1.0,  medical ,1.0,286.0,2.0,Female,73.0,3.0,1.0,Laboratory Technician,4.0,single,2153.0,Upto 5k,7703.0,1.0,Y,  No ,,3.0,1.0,80.0,0.0,8.0,2.0,3.0,8.0,1.0,1.0,
RM537,60.0,55+,no,Travel_Rarely,1179.0,Sales,16.0,4.0,  Marketing ,1.0,732.0,1.0,Male,84.0,3.0,2.0,Sales Executive,1.0,Single,,5k-10k,11924.0,8.0,Y,No,14.0,3.0,4.0,80.0,0.0,10.0,1.0,3.0,2.0,2.0,2.0,2.0
RM247,33.0,26-35,no,Travel_Rarely,832.0,Research & Development,5.0,4.0,Life Sciences,1.0,338.0,3.0,Female,63.0,2.0,1.0,Research Scientist,4.0,,2911.0,Upto 5k,14776.0,1.0,Y,No,13.0,3.0,3.0,80.0,1.0,2.0,2.0,2.0,2.0,2.0,0.0,2.0
RM1008,29.0,26-35,Yes,Travel_Frequently,337.0,Research & Development,14.0,1.0,Other,1.0,1421.0,3.0,Female,84.0,3.0,3.0,Healthcare Representative,4.0,Single,7553.0,5k-10k,22930.0,0.0,Y,,12.0,3.0,1.0,80.0,0.0,9.0,1.0,3.0,8.0,7.0,7.0,7.0
RM389,42.0,36-45,No,Travel_Rarely,201.0,  Research & Development ,1.0,4.0,  Life Sciences ,unknown,517.0,2.0,Female,95.0,3.0,1.0,Laboratory Technician,1.0,divorced,2576.0,Upto 5k,20490.0,3.0,Y,  No ,16.0,3.0,2.0,80.0,1.0,8.0,5.0,3.0,5.0,2.0,1.0,
,25.0,18-25,No,  Travel_Rarely ,882.0,Research & Development,19.0,,Medical,1.0,1358.0,4.0,Male,67.0,3.0,1.0,Laboratory Technician,,Married,3669.0,Upto 5k,9075.0,3.0,y,  nan ,11.0,3.0,3.0,80.0,3.0,7.0,6.0,2.0,3.0,2.0,1.0,2.0
  RM871 ,35.0,26-35,No,Travel_Rarely,1361.0,Sales,17.0,4.0,Life Sciences,1.0,1218.0,3.0,Male,94.0,3.0,2.0,Sales Executive,1.0,Married,8966.0,  5k-10k ,21026.0,3.0,Y,  Yes ,15.0,3.0,4.0,80.0,3.0,15.0,2.0,3.0,,7.0,1.0,
RM272,47.0,  46-55 ,Yes,non-travel,666.0,research & development,29.0,4.0,Life Sciences,1.0,376.0,1.0,Male,88.0,3.0,3.0,Manager,2.0,Married,11849.0,10k-15k,10268.0,1.0,Y,Yes,12.0,3.0,4.0,80.0,1.0,10.0,2.0,2.0,10.0,7.0,9.0,9.0
RM1192,31.0,,No,nan,1112.0,Sales,5.0,4.0,Life Sciences,1.0,1673.0,1.0,,67.0,3.0,2.0,Sales Executive,4.0,Married,5476.0,5k-10k,22589.0,1.0,,No,11.0,3.0,,,2.0,10.0,2.0,3.0,10.0,0.0,0.0,2.0
RM1355,56.0,55+,Yes,Travel_Rarely,1162.0,Research & Development,24.0,2.0,Life Sciences,,1907.0,1.0,male,97.0,3.0,1.0,Laboratory Technician,4.0,Single,2587.0,upto 5k,10261.0,1.0,  Y ,No,16.0,3.0,4.0,80.0,0.0,5.0,3.0,3.0,4.0,2.0,1.0,0.0
rm313,31.0,  26-35 ,No,Travel_Rarely,192.0,Research & Development,2.0,4.0,  Life Sciences ,1.0,426.0,3.0,Male,32.0,,1.0,Research Scientist,4.0,Divorced,2695.0,Upto 5k,7747.0,0.0,Y,yes,18.0,3.0,2.0,80.0,1.0,3.0,2.0,,2.0,,2.0,2.0
RM366,46.0,46-55,  No ,non-travel,1144.0,Research & Development,7.0,4.0,medical,1.0,487.0,3.0,Female,30.0,3.0,2.0,Manufacturing Director,3.0,married,5258.0,5k-10k,16044.0,2.0,Y,No,14.0,3.0,3.0,80.0,0.0,7.0,2.0,4.0,1.0,0.0,0.0,0.0
  RM795 ,34.0,26-35,  No ,  Travel_Frequently ,618.0,research & development,3.0,1.0,Life Sciences,,1103.0,1.0,  Male ,45.0,3.0,2.0,healthcare representative,4.0,Single,7756.0,5k-10k,22266.0,0.0,Y,no,17.0,3.0,3.0,80.0,0.0,7.0,1.0,2.0,6.0,2.0,0.0,4.0
RM548,42.0,36-45,Yes,Travel_Frequently,933.0,Research & Development,19.0,3.0,Medical,1.0,752.0,3.0,Male,57.0,4.0,1.0,Research Scientist,3.0,divorced,2759.0,Upto 5k,20366.0,6.0,Y,yes,12.0,3.0,4.0,80.0,0.0,7.0,2.0,3.0,2.0,2.0,2.0,2.0
RM495,34.0,26-35,  No ,Travel_Rarely,unknown,Sales,14.0,3.0,Technical Degree,1.0,666.0,3.0,Female,31.0,,1.0,Sales Representative,3.0,  Divorced ,2579.0,Upto 5k,2912.0,1.0,Y,,18.0,3.0,4.0,80.0,2.0,8.0,3.0,3.0,8.0,2.0,0.0,6.0
RM828,28.0,26-35,No,Travel_Frequently,773.0,  Research & Development ,6.0,3.0,Life Sciences,1.0,1154.0,3.0,  nan ,39.0,2.0,,  Research Scientist ,3.0,Divorced,2703.0,  Upto 5k ,22088.0,1.0,Y,Yes,,3.0,4.0,80.0,1.0,3.0,2.0,,3.0,1.0,0.0,
RM127,58.0,55+,Yes,Travel_Rarely,147.0,Research & Development,23.0,4.0,Medical,1.0,165.0,4.0,Female,94.0,3.0,3.0,Healthcare Representative,4.0,Married,10312.0,10k-15k,,1.0,Y,No,12.0,3.0,4.0,80.0,1.0,40.0,3.0,2.0,40.0,10.0,15.0,6.0
RM843,28.0,26-35,Yes,Travel_Rarely,1485.0,Research & Development,12.0,1.0,Life Sciences,1.0,1175.0,,Female,79.0,3.0,1.0,Laboratory Technician,4.0,Married,2515.0,upto 5k,22955.0,1.0,Y,Yes,11.0,3.0,4.0,80.0,0.0,1.0,4.0,2.0,1.0,1.0,0.0,0.0
RM155,32.0,26-35,nan,  Travel_Frequently ,967.0,Sales,8.0,3.0,  Marketing ,1.0,207.0,2.0,Female,43.0,3.0,3.0,Sales Executive,4.0,Single,8998.0,5k-10k,15589.0,1.0,Y,  No ,14.0,3.0,4.0,80.0,0.0,9.0,2.0,3.0,9.0,8.0,3.0,7.0
RM329,33.0,  26-35 ,No,Travel_Frequently,508.0,Sales,10.0,3.0,marketing,1.0,446.0,2.0,Male,46.0,2.0,2.0,Sales Executive,4.0,Single,4682.0,Upto 5k,4317.0,3.0,Y,No,14.0,3.0,3.0,80.0,0.0,9.0,6.0,,7.0,7.0,0.0,1.0
RM569,55.0,46-55,Yes,Travel_Rarely,725.0,Research & Development,2.0,3.0,Medical,1.0,787.0,4.0,Male,78.0,3.0,,Manager,1.0,Married,19859.0,15k+,21199.0,5.0,y,Yes,13.0,3.0,4.0,80.0,1.0,24.0,2.0,3.0,5.0,2.0,1.0,4.0
RM1118,34.0,26-35,No,travel_rarely,1351.0,Research & Development,1.0,4.0,life sciences,unknown,1580.0,,  Male ,45.0,3.0,2.0,Research Scientist,4.0,Married,5484.0,5k-10k,13008.0,9.0,Y,No,17.0,3.0,2.0,80.0,1.0,9.0,3.0,2.0,2.0,2.0,2.0,1.0
RM177,33.0,26-35,  No ,Travel_Rarely,134.0,Research & Development,2.0,3.0,Life Sciences,1.0,242.0,3.0,Male,90.0,3.0,1.0,Research Scientist,4.0,Single,2500.0,Upto 5k,10515.0,0.0,Y,No,14.0,3.0,1.0,80.0,0.0,4.0,2.0,4.0,3.0,1.0,0.0,2.0
RM182,34.0,26-35,,Travel_Rarely,629.0,Research & Development,27.0,unknown,Medical,1.0,247.0,4.0,Female,95.0,3.0,1.0,,2.0,Single,2311.0,Upto 5k,5711.0,2.0,Y,  No ,15.0,3.0,4.0,80.0,0.0,9.0,3.0,3.0,3.0,,1.0,2.0
RM884,33.0,26-35,No,Travel_Rarely,117.0,Research & Development,9.0,3.0,Medical,1.0,,1.0,Male,60.0,3.0,1.0,Research Scientist,4.0,  Married ,2781.0,Upto 5k,6311.0,0.0,y,No,13.0,3.0,2.0,80.0,1.0,15.0,5.0,3.0,14.0,10.0,4.0,10.0
,48.0,  nan ,No,Travel_Rarely,715.0,,1.0,3.0,Life Sciences,1.0,1263.0,4.0,Male,76.0,2.0,5.0,Research Director,4.0,Single,18265.0,15k+,8733.0,6.0,Y,No,12.0,3.0,3.0,80.0,0.0,25.0,3.0,4.0,1.0,0.0,0.0,0.0
RM954,44.0,36-45,  Yes ,Travel_Rarely,935.0,Research & Development,3.0,3.0,Life Sciences,1.0,1333.0,1.0,Male,89.0,3.0,1.0,Laboratory Technician,1.0,Married,2362.0,Upto 5k,14669.0,4.0,Y,No,12.0,3.0,3.0,80.0,0.0,10.0,4.0,4.0,3.0,2.0,1.0,2.0
  RM1068 ,47.0,46-55,no,Travel_Rarely,571.0,sales,14.0,3.0,medical,1.0,1503.0,3.0,Female,78.0,3.0,2.0,Sales Executive,3.0,,4591.0,Upto 5k,24200.0,3.0,  Y ,yes,17.0,3.0,3.0,80.0,1.0,11.0,4.0,2.0,5.0,4.0,1.0,2.0
RM811,46.0,46-55,  No ,Travel_Rarely,406.0,Sales,3.0,1.0,Marketing,1.0,1124.0,1.0,Male,52.0,3.0,4.0,  Manager ,3.0,Married,17465.0,15k+,15596.0,3.0,y,  No ,12.0,3.0,4.0,80.0,1.0,23.0,3.0,3.0,12.0,9.0,4.0,9.0
RM084,38.0,36-45,No,Non-Travel,573.0,Research & Development,6.0,3.0,Medical,1.0,,2.0,Female,79.0,1.0,,research scientist,4.0,divorced,,5k-10k,15717.0,7.0,Y,yes,12.0,3.0,4.0,80.0,3.0,17.0,3.0,3.0,13.0,11.0,1.0,9.0
  RM927 ,43.0,36-45,  No ,  Travel_Rarely ,531.0,Sales,4.0,4.0,Marketing,1.0,1293.0,,Female,56.0,2.0,3.0,Sales Executive,4.0,  Single ,10231.0,,20364.0,3.0,Y,no,14.0,3.0,4.0,,0.0,23.0,3.0,,21.0,7.0,15.0,17.0
